fecha_hora,metal,simbolo,divisa,precio_general,precio_compra,precio_venta
2017-09-01 00:00:00,Plata                         ,XAG       ,USD       ,17.43,17.43,17.43
2017-08-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2030.01,2030.01,2030.01
2017-08-01 00:00:00,Níquel                        ,NI        ,USD       ,10889.98,10889.98,10889.98
2017-08-01 00:00:00,Oro                           ,XAU       ,USD       ,1283.04,1283.04,1283.04
2017-08-01 00:00:00,Plata                         ,XAG       ,USD       ,16.95,16.95,16.95
2017-07-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1902.96,1902.96,1902.96
2017-07-01 00:00:00,Níquel                        ,NI        ,USD       ,9491.39,9491.39,9491.39
2017-07-01 00:00:00,Oro                           ,XAU       ,USD       ,1236.84,1236.84,1236.84
2017-07-01 00:00:00,Plata                         ,XAG       ,USD       ,16.15,16.15,16.15
2017-06-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1885.29,1885.29,1885.29
2017-06-01 00:00:00,Níquel                        ,NI        ,USD       ,8931.76,8931.76,8931.76
2017-06-01 00:00:00,Oro                           ,XAU       ,USD       ,1260.26,1260.26,1260.26
2017-06-01 00:00:00,Plata                         ,XAG       ,USD       ,16.93,16.93,16.93
2017-05-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1913.02,1913.02,1913.02
2017-05-01 00:00:00,Níquel                        ,NI        ,USD       ,9155.12,9155.12,9155.12
2017-05-01 00:00:00,Oro                           ,XAU       ,USD       ,1246.04,1246.04,1246.04
2017-05-01 00:00:00,Plata                         ,XAG       ,USD       ,16.75,16.75,16.75
2017-04-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1921.22,1921.22,1921.22
2017-04-01 00:00:00,Níquel                        ,NI        ,USD       ,9609.28,9609.28,9609.28
2017-04-01 00:00:00,Oro                           ,XAU       ,USD       ,1266.88,1266.88,1266.88
2017-04-01 00:00:00,Plata                         ,XAG       ,USD       ,18.03,18.03,18.03
2017-03-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1901.47,1901.47,1901.47
2017-03-01 00:00:00,Níquel                        ,NI        ,USD       ,10204.66,10204.66,10204.66
2017-03-01 00:00:00,Oro                           ,XAU       ,USD       ,1231.42,1231.42,1231.42
2017-03-01 00:00:00,Plata                         ,XAG       ,USD       ,17.63,17.63,17.63
2017-02-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1860.75,1860.75,1860.75
2017-02-01 00:00:00,Níquel                        ,NI        ,USD       ,10643.3,10643.3,10643.3
2017-02-01 00:00:00,Oro                           ,XAU       ,USD       ,1234.2,1234.2,1234.2
2017-02-01 00:00:00,Plata                         ,XAG       ,USD       ,17.93,17.93,17.93
2017-01-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1791.24,1791.24,1791.24
2017-01-01 00:00:00,Níquel                        ,NI        ,USD       ,9971.46,9971.46,9971.46
2017-01-01 00:00:00,Oro                           ,XAU       ,USD       ,1192.1,1192.1,1192.1
2017-01-01 00:00:00,Plata                         ,XAG       ,USD       ,16.9,16.9,16.9
2016-12-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1727.74,1727.74,1727.74
2016-12-01 00:00:00,Níquel                        ,NI        ,USD       ,10972.27,10972.27,10972.27
2016-12-01 00:00:00,Oro                           ,XAU       ,USD       ,1157.36,1157.36,1157.36
2016-12-01 00:00:00,Plata                         ,XAG       ,USD       ,16.43,16.43,16.43
2016-11-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1737.11,1737.11,1737.11
2016-11-01 00:00:00,Níquel                        ,NI        ,USD       ,11128.91,11128.91,11128.91
2016-11-01 00:00:00,Oro                           ,XAU       ,USD       ,1238.35,1238.35,1238.35
2016-11-01 00:00:00,Plata                         ,XAG       ,USD       ,17.41,17.41,17.41
2016-10-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1665.9,1665.9,1665.9
2016-10-01 00:00:00,Níquel                        ,NI        ,USD       ,10259.74,10259.74,10259.74
2016-10-01 00:00:00,Oro                           ,XAU       ,USD       ,1266.55,1266.55,1266.55
2016-10-01 00:00:00,Plata                         ,XAG       ,USD       ,17.66,17.66,17.66
2016-09-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1592.36,1592.36,1592.36
2016-09-01 00:00:00,Níquel                        ,NI        ,USD       ,10191.78,10191.78,10191.78
2016-09-01 00:00:00,Oro                           ,XAU       ,USD       ,1326.61,1326.61,1326.61
2016-09-01 00:00:00,Plata                         ,XAG       ,USD       ,19.36,19.36,19.36
2016-08-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1639.28,1639.28,1639.28
2016-08-01 00:00:00,Níquel                        ,NI        ,USD       ,10335.99,10335.99,10335.99
2016-08-01 00:00:00,Oro                           ,XAU       ,USD       ,1340.17,1340.17,1340.17
2016-08-01 00:00:00,Plata                         ,XAG       ,USD       ,19.59,19.59,19.59
2016-07-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1629.05,1629.05,1629.05
2016-07-01 00:00:00,Níquel                        ,NI        ,USD       ,10262.86,10262.86,10262.86
2016-07-01 00:00:00,Oro                           ,XAU       ,USD       ,1336.66,1336.66,1336.66
2016-07-01 00:00:00,Plata                         ,XAG       ,USD       ,19.99,19.99,19.99
2016-06-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1593.51,1593.51,1593.51
2016-06-01 00:00:00,Níquel                        ,NI        ,USD       ,8928.35,8928.35,8928.35
2016-06-01 00:00:00,Oro                           ,XAU       ,USD       ,1276.4,1276.4,1276.4
2016-06-01 00:00:00,Plata                         ,XAG       ,USD       ,17.29,17.29,17.29
2016-05-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1550.63,1550.63,1550.63
2016-05-01 00:00:00,Níquel                        ,NI        ,USD       ,8660.35,8660.35,8660.35
2016-05-01 00:00:00,Oro                           ,XAU       ,USD       ,1260.95,1260.95,1260.95
2016-05-01 00:00:00,Plata                         ,XAG       ,USD       ,16.95,16.95,16.95
2016-04-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1571.23,1571.23,1571.23
2016-04-01 00:00:00,Níquel                        ,NI        ,USD       ,8878.86,8878.86,8878.86
2016-04-01 00:00:00,Oro                           ,XAU       ,USD       ,1242.26,1242.26,1242.26
2016-04-01 00:00:00,Plata                         ,XAG       ,USD       ,16.36,16.36,16.36
2016-03-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1531.01,1531.01,1531.01
2016-03-01 00:00:00,Níquel                        ,NI        ,USD       ,8717.25,8717.25,8717.25
2016-03-01 00:00:00,Oro                           ,XAU       ,USD       ,1245.14,1245.14,1245.14
2016-03-01 00:00:00,Plata                         ,XAG       ,USD       ,15.47,15.47,15.47
2016-02-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1531.26,1531.26,1531.26
2016-02-01 00:00:00,Níquel                        ,NI        ,USD       ,8298.5,8298.5,8298.5
2016-02-01 00:00:00,Oro                           ,XAU       ,USD       ,1199.5,1199.5,1199.5
2016-02-01 00:00:00,Plata                         ,XAG       ,USD       ,15.17,15.17,15.17
2016-01-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1481.1,1481.1,1481.1
2016-01-01 00:00:00,Níquel                        ,NI        ,USD       ,8507.29,8507.29,8507.29
2016-01-01 00:00:00,Oro                           ,XAU       ,USD       ,1097.91,1097.91,1097.91
2016-01-01 00:00:00,Plata                         ,XAG       ,USD       ,14.11,14.11,14.11
2015-12-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1497.2,1497.2,1497.2
2015-12-01 00:00:00,Níquel                        ,NI        ,USD       ,8707.79,8707.79,8707.79
2015-12-01 00:00:00,Oro                           ,XAU       ,USD       ,1075.74,1075.74,1075.74
2015-12-01 00:00:00,Plata                         ,XAG       ,USD       ,14.13,14.13,14.13
2015-11-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1467.89,1467.89,1467.89
2015-11-01 00:00:00,Níquel                        ,NI        ,USD       ,9244.33,9244.33,9244.33
2015-11-01 00:00:00,Oro                           ,XAU       ,USD       ,1086.44,1086.44,1086.44
2015-11-01 00:00:00,Plata                         ,XAG       ,USD       ,14.45,14.45,14.45
2015-10-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1516.49,1516.49,1516.49
2015-10-01 00:00:00,Níquel                        ,NI        ,USD       ,10316.83,10316.83,10316.83
2015-10-01 00:00:00,Oro                           ,XAU       ,USD       ,1159.25,1159.25,1159.25
2015-10-01 00:00:00,Plata                         ,XAG       ,USD       ,15.81,15.81,15.81
2015-09-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1589.6,1589.6,1589.6
2015-09-01 00:00:00,Níquel                        ,NI        ,USD       ,9937.55,9937.55,9937.55
2015-09-01 00:00:00,Oro                           ,XAU       ,USD       ,1124.77,1124.77,1124.77
2015-09-01 00:00:00,Plata                         ,XAG       ,USD       ,14.75,14.75,14.75
2015-08-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1548.13,1548.13,1548.13
2015-08-01 00:00:00,Níquel                        ,NI        ,USD       ,10386.0,10386.0,10386.0
2015-08-01 00:00:00,Oro                           ,XAU       ,USD       ,1117.93,1117.93,1117.93
2015-08-01 00:00:00,Plata                         ,XAG       ,USD       ,14.94,14.94,14.94
2015-07-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1639.5,1639.5,1639.5
2015-07-01 00:00:00,Níquel                        ,NI        ,USD       ,11413.1,11413.1,11413.1
2015-07-01 00:00:00,Oro                           ,XAU       ,USD       ,1128.31,1128.31,1128.31
2015-07-01 00:00:00,Plata                         ,XAG       ,USD       ,15.05,15.05,15.05
2015-06-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1687.73,1687.73,1687.73
2015-06-01 00:00:00,Níquel                        ,NI        ,USD       ,12825.23,12825.23,12825.23
2015-06-01 00:00:00,Oro                           ,XAU       ,USD       ,1181.5,1181.5,1181.5
2015-06-01 00:00:00,Plata                         ,XAG       ,USD       ,16.08,16.08,16.08
2015-05-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1804.04,1804.04,1804.04
2015-05-01 00:00:00,Níquel                        ,NI        ,USD       ,13511.34,13511.34,13511.34
2015-05-01 00:00:00,Oro                           ,XAU       ,USD       ,1198.63,1198.63,1198.63
2015-05-01 00:00:00,Plata                         ,XAG       ,USD       ,16.83,16.83,16.83
2015-04-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1819.19,1819.19,1819.19
2015-04-01 00:00:00,Níquel                        ,NI        ,USD       ,12830.92,12830.92,12830.92
2015-04-01 00:00:00,Oro                           ,XAU       ,USD       ,1198.93,1198.93,1198.93
2015-04-01 00:00:00,Plata                         ,XAG       ,USD       ,16.34,16.34,16.34
2015-03-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1773.86,1773.86,1773.86
2015-03-01 00:00:00,Níquel                        ,NI        ,USD       ,13755.5,13755.5,13755.5
2015-03-01 00:00:00,Oro                           ,XAU       ,USD       ,1178.63,1178.63,1178.63
2015-03-01 00:00:00,Plata                         ,XAG       ,USD       ,16.24,16.24,16.24
2015-02-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1817.82,1817.82,1817.82
2015-02-01 00:00:00,Níquel                        ,NI        ,USD       ,14573.84,14573.84,14573.84
2015-02-01 00:00:00,Oro                           ,XAU       ,USD       ,1227.08,1227.08,1227.08
2015-02-01 00:00:00,Plata                         ,XAG       ,USD       ,16.79,16.79,16.79
2015-01-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1814.72,1814.72,1814.72
2015-01-01 00:00:00,Níquel                        ,NI        ,USD       ,14849.19,14849.19,14849.19
2015-01-01 00:00:00,Oro                           ,XAU       ,USD       ,1250.75,1250.75,1250.75
2015-01-01 00:00:00,Plata                         ,XAG       ,USD       ,17.24,17.24,17.24
2014-12-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1909.46,1909.46,1909.46
2014-12-01 00:00:00,Níquel                        ,NI        ,USD       ,15962.05,15962.05,15962.05
2014-12-01 00:00:00,Oro                           ,XAU       ,USD       ,1200.62,1200.62,1200.62
2014-12-01 00:00:00,Plata                         ,XAG       ,USD       ,16.3,16.3,16.3
2014-11-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2055.55,2055.55,2055.55
2014-11-01 00:00:00,Níquel                        ,NI        ,USD       ,15807.05,15807.05,15807.05
2014-11-01 00:00:00,Oro                           ,XAU       ,USD       ,1175.33,1175.33,1175.33
2014-11-01 00:00:00,Plata                         ,XAG       ,USD       ,15.97,15.97,15.97
2014-10-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1946.19,1946.19,1946.19
2014-10-01 00:00:00,Níquel                        ,NI        ,USD       ,15812.37,15812.37,15812.37
2014-10-01 00:00:00,Oro                           ,XAU       ,USD       ,1222.49,1222.49,1222.49
2014-10-01 00:00:00,Plata                         ,XAG       ,USD       ,17.16,17.16,17.16
2014-09-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1990.43,1990.43,1990.43
2014-09-01 00:00:00,Níquel                        ,NI        ,USD       ,18034.8,18034.8,18034.8
2014-09-01 00:00:00,Oro                           ,XAU       ,USD       ,1236.55,1236.55,1236.55
2014-09-01 00:00:00,Plata                         ,XAG       ,USD       ,18.37,18.37,18.37
2014-08-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2030.49,2030.49,2030.49
2014-08-01 00:00:00,Níquel                        ,NI        ,USD       ,18600.2,18600.2,18600.2
2014-08-01 00:00:00,Oro                           ,XAU       ,USD       ,1295.13,1295.13,1295.13
2014-08-01 00:00:00,Plata                         ,XAG       ,USD       ,19.74,19.74,19.74
2014-07-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1948.3,1948.3,1948.3
2014-07-01 00:00:00,Níquel                        ,NI        ,USD       ,19117.65,19117.65,19117.65
2014-07-01 00:00:00,Oro                           ,XAU       ,USD       ,1310.59,1310.59,1310.59
2014-07-01 00:00:00,Plata                         ,XAG       ,USD       ,20.92,20.92,20.92
2014-06-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1838.95,1838.95,1838.95
2014-06-01 00:00:00,Níquel                        ,NI        ,USD       ,18628.81,18628.81,18628.81
2014-06-01 00:00:00,Oro                           ,XAU       ,USD       ,1279.1,1279.1,1279.1
2014-06-01 00:00:00,Plata                         ,XAG       ,USD       ,19.89,19.89,19.89
2014-05-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1751.05,1751.05,1751.05
2014-05-01 00:00:00,Níquel                        ,NI        ,USD       ,19401.08,19401.08,19401.08
2014-05-01 00:00:00,Oro                           ,XAU       ,USD       ,1288.74,1288.74,1288.74
2014-05-01 00:00:00,Plata                         ,XAG       ,USD       ,19.34,19.34,19.34
2014-04-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1810.67,1810.67,1810.67
2014-04-01 00:00:00,Níquel                        ,NI        ,USD       ,17373.6,17373.6,17373.6
2014-04-01 00:00:00,Oro                           ,XAU       ,USD       ,1298.45,1298.45,1298.45
2014-04-01 00:00:00,Plata                         ,XAG       ,USD       ,19.74,19.74,19.74
2014-03-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1705.37,1705.37,1705.37
2014-03-01 00:00:00,Níquel                        ,NI        ,USD       ,15678.1,15678.1,15678.1
2014-03-01 00:00:00,Oro                           ,XAU       ,USD       ,1336.08,1336.08,1336.08
2014-03-01 00:00:00,Plata                         ,XAG       ,USD       ,20.72,20.72,20.72
2014-02-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1695.17,1695.17,1695.17
2014-02-01 00:00:00,Níquel                        ,NI        ,USD       ,14203.55,14203.55,14203.55
2014-02-01 00:00:00,Oro                           ,XAU       ,USD       ,1299.58,1299.58,1299.58
2014-02-01 00:00:00,Plata                         ,XAG       ,USD       ,20.85,20.85,20.85
2014-01-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1727.41,1727.41,1727.41
2014-01-01 00:00:00,Níquel                        ,NI        ,USD       ,14101.25,14101.25,14101.25
2014-01-01 00:00:00,Oro                           ,XAU       ,USD       ,1244.27,1244.27,1244.27
2014-01-01 00:00:00,Plata                         ,XAG       ,USD       ,19.88,19.88,19.88
2013-12-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1739.81,1739.81,1739.81
2013-12-01 00:00:00,Níquel                        ,NI        ,USD       ,13924.55,13924.55,13924.55
2013-12-01 00:00:00,Oro                           ,XAU       ,USD       ,1221.51,1221.51,1221.51
2013-12-01 00:00:00,Plata                         ,XAG       ,USD       ,19.67,19.67,19.67
2013-11-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1747.96,1747.96,1747.96
2013-11-01 00:00:00,Níquel                        ,NI        ,USD       ,13684.01,13684.01,13684.01
2013-11-01 00:00:00,Oro                           ,XAU       ,USD       ,1275.86,1275.86,1275.86
2013-11-01 00:00:00,Plata                         ,XAG       ,USD       ,20.76,20.76,20.76
2013-10-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1814.58,1814.58,1814.58
2013-10-01 00:00:00,Níquel                        ,NI        ,USD       ,14117.65,14117.65,14117.65
2013-10-01 00:00:00,Oro                           ,XAU       ,USD       ,1316.58,1316.58,1316.58
2013-10-01 00:00:00,Plata                         ,XAG       ,USD       ,21.92,21.92,21.92
2013-09-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1761.3,1761.3,1761.3
2013-09-01 00:00:00,Níquel                        ,NI        ,USD       ,13801.39,13801.39,13801.39
2013-09-01 00:00:00,Oro                           ,XAU       ,USD       ,1348.6,1348.6,1348.6
2013-09-01 00:00:00,Plata                         ,XAG       ,USD       ,22.56,22.56,22.56
2013-08-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1817.62,1817.62,1817.62
2013-08-01 00:00:00,Níquel                        ,NI        ,USD       ,14314.93,14314.93,14314.93
2013-08-01 00:00:00,Oro                           ,XAU       ,USD       ,1351.74,1351.74,1351.74
2013-08-01 00:00:00,Plata                         ,XAG       ,USD       ,21.89,21.89,21.89
2013-07-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1769.61,1769.61,1769.61
2013-07-01 00:00:00,Níquel                        ,NI        ,USD       ,13750.32,13750.32,13750.32
2013-07-01 00:00:00,Oro                           ,XAU       ,USD       ,1285.52,1285.52,1285.52
2013-07-01 00:00:00,Plata                         ,XAG       ,USD       ,19.71,19.71,19.71
2013-06-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1814.54,1814.54,1814.54
2013-06-01 00:00:00,Níquel                        ,NI        ,USD       ,14280.28,14280.28,14280.28
2013-06-01 00:00:00,Oro                           ,XAU       ,USD       ,1343.35,1343.35,1343.35
2013-06-01 00:00:00,Plata                         ,XAG       ,USD       ,21.11,21.11,21.11
2013-05-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1832.02,1832.02,1832.02
2013-05-01 00:00:00,Níquel                        ,NI        ,USD       ,14947.96,14947.96,14947.96
2013-05-01 00:00:00,Oro                           ,XAU       ,USD       ,1414.03,1414.03,1414.03
2013-05-01 00:00:00,Plata                         ,XAG       ,USD       ,23.04,23.04,23.04
2013-04-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1861.67,1861.67,1861.67
2013-04-01 00:00:00,Níquel                        ,NI        ,USD       ,15672.95,15672.95,15672.95
2013-04-01 00:00:00,Oro                           ,XAU       ,USD       ,1487.86,1487.86,1487.86
2013-04-01 00:00:00,Plata                         ,XAG       ,USD       ,25.36,25.36,25.36
2013-03-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1909.57,1909.57,1909.57
2013-03-01 00:00:00,Níquel                        ,NI        ,USD       ,16724.93,16724.93,16724.93
2013-03-01 00:00:00,Oro                           ,XAU       ,USD       ,1593.09,1593.09,1593.09
2013-03-01 00:00:00,Plata                         ,XAG       ,USD       ,28.79,28.79,28.79
2013-02-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2053.6,2053.6,2053.6
2013-02-01 00:00:00,Níquel                        ,NI        ,USD       ,17690.1,17690.1,17690.1
2013-02-01 00:00:00,Oro                           ,XAU       ,USD       ,1627.57,1627.57,1627.57
2013-02-01 00:00:00,Plata                         ,XAG       ,USD       ,30.33,30.33,30.33
2013-01-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2037.75,2037.75,2037.75
2013-01-01 00:00:00,Níquel                        ,NI        ,USD       ,17472.5,17472.5,17472.5
2013-01-01 00:00:00,Oro                           ,XAU       ,USD       ,1671.85,1671.85,1671.85
2013-01-01 00:00:00,Plata                         ,XAG       ,USD       ,31.06,31.06,31.06
2012-12-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2086.76,2086.76,2086.76
2012-12-01 00:00:00,Níquel                        ,NI        ,USD       ,17448.5,17448.5,17448.5
2012-12-01 00:00:00,Oro                           ,XAU       ,USD       ,1684.76,1684.76,1684.76
2012-12-01 00:00:00,Plata                         ,XAG       ,USD       ,31.87,31.87,31.87
2012-11-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1948.83,1948.83,1948.83
2012-11-01 00:00:00,Níquel                        ,NI        ,USD       ,16335.36,16335.36,16335.36
2012-11-01 00:00:00,Oro                           ,XAU       ,USD       ,1721.64,1721.64,1721.64
2012-11-01 00:00:00,Plata                         ,XAG       ,USD       ,32.77,32.77,32.77
2012-10-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1974.3,1974.3,1974.3
2012-10-01 00:00:00,Níquel                        ,NI        ,USD       ,17168.74,17168.74,17168.74
2012-10-01 00:00:00,Oro                           ,XAU       ,USD       ,1746.58,1746.58,1746.58
2012-10-01 00:00:00,Plata                         ,XAG       ,USD       ,33.19,33.19,33.19
2012-09-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2064.12,2064.12,2064.12
2012-09-01 00:00:00,Níquel                        ,NI        ,USD       ,17287.96,17287.96,17287.96
2012-09-01 00:00:00,Oro                           ,XAU       ,USD       ,1744.81,1744.81,1744.81
2012-09-01 00:00:00,Plata                         ,XAG       ,USD       ,33.61,33.61,33.61
2012-08-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1845.38,1845.38,1845.38
2012-08-01 00:00:00,Níquel                        ,NI        ,USD       ,15735.21,15735.21,15735.21
2012-08-01 00:00:00,Oro                           ,XAU       ,USD       ,1630.31,1630.31,1630.31
2012-08-01 00:00:00,Plata                         ,XAG       ,USD       ,28.8,28.8,28.8
2012-07-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1876.25,1876.25,1876.25
2012-07-01 00:00:00,Níquel                        ,NI        ,USD       ,16128.41,16128.41,16128.41
2012-07-01 00:00:00,Oro                           ,XAU       ,USD       ,1594.29,1594.29,1594.29
2012-07-01 00:00:00,Plata                         ,XAG       ,USD       ,27.43,27.43,27.43
2012-06-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1890.18,1890.18,1890.18
2012-06-01 00:00:00,Níquel                        ,NI        ,USD       ,16549.14,16549.14,16549.14
2012-06-01 00:00:00,Oro                           ,XAU       ,USD       ,1598.76,1598.76,1598.76
2012-06-01 00:00:00,Plata                         ,XAG       ,USD       ,27.98,27.98,27.98
2012-05-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2007.63,2007.63,2007.63
2012-05-01 00:00:00,Níquel                        ,NI        ,USD       ,17068.19,17068.19,17068.19
2012-05-01 00:00:00,Oro                           ,XAU       ,USD       ,1589.04,1589.04,1589.04
2012-05-01 00:00:00,Plata                         ,XAG       ,USD       ,28.72,28.72,28.72
2012-04-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2049.67,2049.67,2049.67
2012-04-01 00:00:00,Níquel                        ,NI        ,USD       ,17939.79,17939.79,17939.79
2012-04-01 00:00:00,Oro                           ,XAU       ,USD       ,1649.2,1649.2,1649.2
2012-04-01 00:00:00,Plata                         ,XAG       ,USD       ,31.53,31.53,31.53
2012-03-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2184.16,2184.16,2184.16
2012-03-01 00:00:00,Níquel                        ,NI        ,USD       ,18660.81,18660.81,18660.81
2012-03-01 00:00:00,Oro                           ,XAU       ,USD       ,1675.95,1675.95,1675.95
2012-03-01 00:00:00,Plata                         ,XAG       ,USD       ,32.95,32.95,32.95
2012-02-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2207.92,2207.92,2207.92
2012-02-01 00:00:00,Níquel                        ,NI        ,USD       ,20393.67,20393.67,20393.67
2012-02-01 00:00:00,Oro                           ,XAU       ,USD       ,1744.82,1744.82,1744.82
2012-02-01 00:00:00,Plata                         ,XAG       ,USD       ,34.14,34.14,34.14
2012-01-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2144.2,2144.2,2144.2
2012-01-01 00:00:00,Níquel                        ,NI        ,USD       ,19854.77,19854.77,19854.77
2012-01-01 00:00:00,Oro                           ,XAU       ,USD       ,1654.05,1654.05,1654.05
2012-01-01 00:00:00,Plata                         ,XAG       ,USD       ,30.65,30.65,30.65
2011-12-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2022.25,2022.25,2022.25
2011-12-01 00:00:00,Níquel                        ,NI        ,USD       ,18266.76,18266.76,18266.76
2011-12-01 00:00:00,Oro                           ,XAU       ,USD       ,1639.97,1639.97,1639.97
2011-12-01 00:00:00,Plata                         ,XAG       ,USD       ,30.3,30.3,30.3
2011-11-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2079.98,2079.98,2079.98
2011-11-01 00:00:00,Níquel                        ,NI        ,USD       ,17873.0,17873.0,17873.0
2011-11-01 00:00:00,Oro                           ,XAU       ,USD       ,1739.0,1739.0,1739.0
2011-11-01 00:00:00,Plata                         ,XAG       ,USD       ,33.08,33.08,33.08
2011-10-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2180.65,2180.65,2180.65
2011-10-01 00:00:00,Níquel                        ,NI        ,USD       ,19039.05,19039.05,19039.05
2011-10-01 00:00:00,Oro                           ,XAU       ,USD       ,1666.43,1666.43,1666.43
2011-10-01 00:00:00,Plata                         ,XAG       ,USD       ,31.97,31.97,31.97
2011-09-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2293.46,2293.46,2293.46
2011-09-01 00:00:00,Níquel                        ,NI        ,USD       ,20377.59,20377.59,20377.59
2011-09-01 00:00:00,Oro                           ,XAU       ,USD       ,1772.14,1772.14,1772.14
2011-09-01 00:00:00,Plata                         ,XAG       ,USD       ,38.15,38.15,38.15
2011-08-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2379.35,2379.35,2379.35
2011-08-01 00:00:00,Níquel                        ,NI        ,USD       ,21845.09,21845.09,21845.09
2011-08-01 00:00:00,Oro                           ,XAU       ,USD       ,1759.01,1759.01,1759.01
2011-08-01 00:00:00,Plata                         ,XAG       ,USD       ,40.33,40.33,40.33
2011-07-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2525.43,2525.43,2525.43
2011-07-01 00:00:00,Níquel                        ,NI        ,USD       ,23847.95,23847.95,23847.95
2011-07-01 00:00:00,Oro                           ,XAU       ,USD       ,1572.75,1572.75,1572.75
2011-07-01 00:00:00,Plata                         ,XAG       ,USD       ,37.92,37.92,37.92
2011-06-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2557.76,2557.76,2557.76
2011-06-01 00:00:00,Níquel                        ,NI        ,USD       ,22420.93,22420.93,22420.93
2011-06-01 00:00:00,Oro                           ,XAU       ,USD       ,1529.36,1529.36,1529.36
2011-06-01 00:00:00,Plata                         ,XAG       ,USD       ,35.8,35.8,35.8
2011-05-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2596.45,2596.45,2596.45
2011-05-01 00:00:00,Níquel                        ,NI        ,USD       ,24236.73,24236.73,24236.73
2011-05-01 00:00:00,Oro                           ,XAU       ,USD       ,1512.58,1512.58,1512.58
2011-05-01 00:00:00,Plata                         ,XAG       ,USD       ,37.34,37.34,37.34
